,Company,Location_HQ,Industry,Percentage,Date,Source,Funds_Raised,Stage,Date_Added,Country,Census Count,List_of_Employees_Laid_Off
2214,Stockwell AI,SF Bay Area,Retail,1.0,15-06-2020,https://layoffs.fyi/2020/06/18/stockwell-ai-is-shutting-down-on-july-1/,10.0,Series B,16-06-2020 03:47,United States,164.66666666666669,Unknown
2215,Uber,Amsterdam,Transportation,0.25,12-06-2020,https://www.dutchnews.nl/news/2020/06/uber-cuts-amsterdam-workforce-by-15-some-200-jobs-to-go/,24700.0,Post-IPO,27-06-2020 18:25,Netherlands,225.0,Unknown
2216,SynapseFI,SF Bay Area,Finance,0.48,12-06-2020,https://www.forbes.com/sites/jeffkauflin/2020/06/15/fintech-startup-synapse-lays-off-nearly-50-of-full-time-staff/#6a6f57b0300e,50.0,Series B,13-06-2020 03:44,United States,63.0,Unknown
2217,ScaleFocus,Sofia,Infrastructure,0.1,11-06-2020,https://seenews.com/news/bulgarias-scalefocus-lays-off-10-of-workforce-report-702279,26.0,Unknown,11-06-2020 23:23,Bulgaria,120.0,Unknown
2218,Branch,New York City,Retail,0.27,11-06-2020,https://techcrunch.com/2020/06/11/covid-19-nearly-killed-this-office-furniture-startup-turning-to-home-offices-may-save-it/,2.0,Seed,11-06-2020 23:18,United States,3.0,Unknown
2219,Her Campus Media,Boston,Media,0.18,10-06-2020,https://www.weny.com/story/42228087/college-life-will-never-be-the-same-this-media-company-is-documenting-the-change,20.8,Unknown,10-06-2020 23:13,United States,10.0,Unknown
2220,Integrate.ai,Toronto,Support,0.13,09-06-2020,https://integrate.ai/blog/integrateai-restructuring-in-response-to-new-market-realities,39.6,Unknown,30-06-2020 16:09,Canada,26.0,Unknown
2221,The Athletic,SF Bay Area,Media,0.08,05-06-2020,https://www.axios.com/the-athletic-layoffs-pay-cuts-fa15a80d-47b7-46a5-a08f-3e7eba558f30.html,139.0,Series D,05-06-2020 21:06,United States,46.0,Unknown
2222,Ethos Life,SF Bay Area,Finance,0.14,05-06-2020,https://coverager.com/layoffs-at-ethos/,106.0,Series C,06-06-2020 03:14,United States,18.0,Unknown
2223,Lastline,SF Bay Area,Security,0.4,04-06-2020,https://techcrunch.com/2020/06/04/vmware-lastline-staff-cuts/,52.0,Series C,04-06-2020 22:28,United States,50.0,Unknown
2224,Builder,Los Angeles,Product,0.14,04-06-2020,https://www.businessinsider.com/engineerai-builderai-layoffs-14-percent-staff-2020-6,29.0,Series A,04-06-2020 22:26,United States,39.0,Unknown
2225,Outdoorsy,SF Bay Area,Transportation,0.11000000000000001,04-06-2020,https://techcrunch.com/2020/06/04/as-americans-look-to-escape-this-peer-to-peer-rv-rental-startup-is-happy-to-accommodate-them/,75.0,Series C,04-06-2020 22:47,United States,79.5,Unknown
2226,Monzo,London,Finance,0.08,03-06-2020,https://layoffs.fyi/2020/07/21/monzo-launches-layoff-list-amid-multiple-rounds-of-layoffs/,324.0,Series F,03-06-2020 21:53,United Kingdom,120.0,Unknown
2227,Kitty Hawk,SF Bay Area,Aerospace,0.14500000000000002,03-06-2020,https://techcrunch.com/2020/06/03/kitty-hawk-ends-flyer-program-shifts-focus-to-once-secret-autonomous-aircraft/,1.0,Unknown,03-06-2020 23:28,United States,70.0,Unknown
2228,SpotHero,Chicago,Transportation,0.21,03-06-2020,https://www.americaninno.com/chicago/inno-news-chicago/spothero-cuts-40-employees-in-second-round-of-pandemic-related-layoffs/,117.0,Series D,03-06-2020 23:23,United States,40.0,Unknown
2229,Credit Sesame,SF Bay Area,Finance,0.14,03-06-2020,https://www.businessinsider.com/credit-sesame-layoffs-credit-business-trouble-2020-6,120.0,Series F,04-06-2020 17:45,United States,22.0,Unknown
2230,Circ,Berlin,Transportation,0.08000000000000002,02-06-2020,https://techcrunch.com/2020/06/02/bird-shuts-down-circ-operations-in-middle-east-scraps-as-many-as-10000-scooters/,55.0,Acquired,03-06-2020 23:27,Germany,100.0,Unknown
2231,Rivian,Detroit,Transportation,0.02,02-06-2020,https://www.theverge.com/2020/6/2/21278019/rivian-layoffs-new-chief-operating-officer-harley-davidson,3100.0,Private Equity,03-06-2020 13:19,United States,40.0,Unknown
2232,Fundbox,SF Bay Area,Finance,0.15,02-06-2020,https://www.geektime.com/following-layoffs-management-pay-cuts-fundbox-raises-another-20-million/,453.0,Series C,02-06-2020 22:42,United States,14.0,Unknown
2233,Descartes Labs,Santa Fe,Data,0.16,02-06-2020,https://www.santafenewmexican.com/news/local_news/descartes-labs-seeks-750-000-state-loan-to-make-lease-payments/article_b0f7eeaa-a4e6-11ea-8b9a-f34e580504e1.html,58.0,Series B,03-06-2020 23:25,United States,12.0,Unknown
2234,MakerBot,New York City,Consumer,0.16999999999999998,02-06-2020,Internal memo,10.0,Acquired,02-06-2020 17:25,United States,12.0,Unknown
2235,Stitch Fix,SF Bay Area,Retail,0.18,01-06-2020,https://www.cnbc.com/2020/06/01/stitch-fix-is-laying-off-1400-in-california-18percent-of-workforce.html,79.0,Post-IPO,02-06-2020 03:59,United States,1400.0,Unknown
2236,MakeMyTrip,Gurugram,Travel,0.1,01-06-2020,https://www.livemint.com/companies/news/covid-19-lockdown-makemytrip-to-lay-off-10-of-its-workforce-as-revenues-hit-11591008074698.html,548.0,Post-IPO,03-06-2020 13:15,India,350.0,Unknown
2237,CrowdStreet,Portland,Real Estate,0.22,01-06-2020,https://www.oregonlive.com/silicon-forest/2020/06/crowdstreet-portland-real-estate-funding-startup-lays-off-a-fifth-of-its-staff.html,24.0,Series C,02-06-2020 03:55,United States,24.0,Unknown
2238,Brex,SF Bay Area,Finance,0.15,29-05-2020,https://layoffs.fyi/2020/06/01/brex-laid-off-62-employees-to-prioritize-building-over-growing/,732.0,Series C,29-05-2020 21:16,United States,62.0,Unknown
2239,Loftium,Seattle,Real Estate,0.6,29-05-2020,https://www.seattletimes.com/business/real-estate/seattle-based-airbnb-rental-startup-loftium-misses-its-own-rent-payments-slashes-staff-as-coronavirus-undercuts-business/,17.0,Series A,29-05-2020 22:39,United States,32.0,Unknown
2240,BookMyShow,Mumbai,Consumer,0.18,28-05-2020,https://www.cnbctv18.com/business/270-bookmyshow-employees-either-laid-off-or-furloughed-18-of-total-workforce-impacted-worldwide-6022801.htm,224.0,Unknown,28-05-2020 17:49,India,270.0,Unknown
2241,TrueCar,Los Angeles,Transportation,0.3,28-05-2020,https://labusinessjournal.com/news/2020/jun/01/truecar-lays-30-staff/,340.0,Post-IPO,29-05-2020 01:55,United States,219.0,Unknown
2242,StubHub,SF Bay Area,Consumer,0.19,28-05-2020,https://layoffs.fyi/2020/06/22/stubhub-shifts-200-of-its-furloughed-employees-into-permanent-layoffs-2/,19.0,Acquired,18-06-2020 15:31,United States,200.0,Unknown
2243,Culture Amp,Melbourne,HR,0.08,28-05-2020,https://www.smh.com.au/business/small-business/tech-unicorn-culture-amp-lays-off-staff-as-growth-halves-20200528-p54x9d.html,157.0,Series E,28-05-2020 22:38,Australia,36.0,Unknown
2244,The Sill,New York City,Retail,0.25,28-05-2020,https://www.inc.com/emily-canal/the-sill-houseplants-sales-flourish-coronavirus-pandemic.html,7.0,Series A,29-05-2020 02:05,United States,20.0,Unknown
2245,Instructure,Salt Lake City,Education,0.12,27-05-2020,https://philonedtech.com/instructure-restructure-significant-layoffs-hitting-canvas-side-of-the-business/,89.0,Acquired,27-05-2020 21:54,United States,150.0,Unknown
2246,Ebanx,Curitiba,Finance,0.08,27-05-2020,https://exame.com/pme/comeca-uma-era-mais-pe-no-chao-para-as-startups-diz-fundador-do-ebanx/,30.0,Unknown,01-06-2020 03:39,Brazil,62.0,Unknown
2247,Uber,Bengaluru,Transportation,0.23,26-05-2020,https://www.reuters.com/article/us-india-uber-layoffs/uber-cuts-600-jobs-in-india-as-lockdown-hits-business-idUSKBN2320S3,24700.0,Post-IPO,26-05-2020 13:56,India,600.0,Unknown
2248,Bluprint,Denver,Education,1.0,26-05-2020,https://businessden.com/2020/05/27/nbcuniversal-shutting-down-bluprint-formerly-known-as-craftsy/,108.0,Acquired,27-05-2020 17:07,United States,137.0,Unknown
2249,Acorns,Portland,Finance,0.775,26-05-2020,https://techcrunch.com/2020/05/29/amid-unprecedented-growth-on-its-platform-acorns-cuts-roles-and-shuts-down-an-office/,207.0,Unknown,30-05-2020 03:45,United States,50.0,Unknown
2250,CarDekho,Gurugram,Transportation,0.55,25-05-2020,https://entrackr.com/2020/05/exclusive-cardekho-lays-off-200-employees-goes-for-pay-cuts/,247.0,Series D,26-05-2020 22:13,India,200.0,Unknown
2251,Teamwork,Cork,Other,0.32499999999999996,22-05-2020,https://www.thecurrency.news/articles/17754/not-the-time-for-venture-capital-teamwork-rules-out-raising-vc-money-as-tech-valuations-fall,196.5,Unknown,24-05-2020 17:04,Ireland,21.0,Unknown
2252,Cvent,Washington D.C.,Marketing,0.1,21-05-2020,https://www.eventmanagerblog.com/cvent-layoffs,146.0,Acquired,22-05-2020 15:16,United States,400.0,Unknown
2253,PickYourTrail,Chennai,Travel,0.35,21-05-2020,https://www.cnbctv18.com/travel/pickyourtrail-realigns-business-will-enter-domestic-travel-market-5968711.htm,3.0,Series A,14-09-2020 16:26,India,70.0,Unknown
2254,Glitch,New York City,Product,0.36,21-05-2020,https://www.theverge.com/2020/5/22/21268007/glitch-layoffs-substantial-number-coding-platform-union,30.0,Series A,22-05-2020 23:41,United States,18.0,Unknown
2255,Kapten / Free Now,Paris,Transportation,0.355,21-05-2020,https://layoffs.fyi/2020/07/22/french-ride-hailing-startup-kapten-releases-layoff-list/,100.0,Acquired,28-05-2020 14:17,France,709.0,Unknown
2256,Ola,Bengaluru,Transportation,0.35,20-05-2020,https://techcrunch.com/2020/05/20/indian-ride-hailing-firm-ola-cuts-1400-jobs/,3800.0,Series J,20-05-2020 13:48,India,1400.0,Unknown
2257,Samsara,SF Bay Area,Logistics,0.18,20-05-2020,https://layoffs.fyi/2020/05/21/samsara-lays-off-300-employees-launches-public-alumni-directory/,530.0,Series F,20-05-2020 17:51,United States,300.0,Unknown
2258,Stay Alfred,Spokane,Travel,1.0,20-05-2020,https://www.spokanejournal.com/local-news/stay-alfred-closes-its-doors-permanently/,62.0,Series B,21-05-2020 22:42,United States,221.0,Unknown
2259,SoFi,SF Bay Area,Finance,0.07,20-05-2020,https://www.businessinsider.com/sofi-cut-7-percent-staff-quarterely-performance-reviews-2020-5,2500.0,Private Equity,20-05-2020 21:23,United States,112.0,Unknown
2260,ShareChat,Bengaluru,Marketing,0.25,20-05-2020,https://economictimes.indiatimes.com/small-biz/startups/newsbuzz/sharechat-lays-off-101-employees-as-advertising-market-tanks/articleshow/75838995.cms,222.0,Series D,20-05-2020 13:52,India,101.0,Unknown
2261,Intercom,SF Bay Area,Support,0.06,20-05-2020,https://layoffs.fyi/2020/07/09/intercom-creates-official-layoff-list-after-laying-off-39/,240.0,Series D,20-05-2020 23:34,United States,39.0,Unknown
2262,Livspace,Bengaluru,Retail,0.15,19-05-2020,https://tech.economictimes.indiatimes.com/news/startups/livspace-lays-off-450-employees-as-lockdown-hurts-operations/75823519,157.0,Series D,19-05-2020 14:40,India,450.0,Unknown
2263,Pollen,London,Travel,0.31,19-05-2020,https://techcrunch.com/2020/05/19/pollen-layoffs-and-furloughs/,88.0,Series B,19-05-2020 23:18,United Kingdom,69.0,Unknown
2264,Dotscience,London,Product,1.0,19-05-2020,https://layoffs.fyi/2020/05/22/devops-startup-dotscience-shuts-down/,170.0,Unknown,20-05-2020 17:54,United Kingdom,10.0,Unknown
2265,Divvy,Salt Lake City,Finance,0.565,19-05-2020,LinkedIn,252.0,Series C,19-05-2020 21:58,United States,1505.0,Unknown
2266,Uber,SF Bay Area,Transportation,0.13,18-05-2020,https://layoffs.fyi/2020/05/18/uber-lays-off-3000-more-employees-on-top-of-the-3700-laid-off-earlier-this-month/,24700.0,Post-IPO,18-05-2020 15:28,United States,3000.0,Unknown
2267,Agoda,Singapore,Travel,0.25,18-05-2020,https://layoffs.fyi/2020/05/24/agoda-laid-off-1500-employees-launches-public-alumni-directory/,13150.0,Acquired,19-05-2020 01:16,Singapore,1500.0,Unknown
2268,Swiggy,Bengaluru,Food,0.14,18-05-2020,https://www.nytimes.com/reuters/2020/05/18/technology/18reuters-india-swiggy-layoffs.html,1600.0,Series I,18-05-2020 14:15,India,1100.0,Unknown
2269,WeWork,New Delhi,Real Estate,0.2,18-05-2020,https://www.newindianexpress.com/business/2020/may/18/tough-step-needed-for-sustainable-structure-wework-india-lays-off-20-per-cent-staff-amid-covid-19-2144959.html,19500.0,Series H,19-05-2020 04:25,India,100.0,Unknown
2270,Rubrik,SF Bay Area,Infrastructure,0.125,18-05-2020,https://www.bizjournals.com/sanfrancisco/news/2020/04/16/exclusive-a-comprehensive-guide-to-locallayoffs.html,553.0,Series E,25-06-2020 02:31,United States,57.0,Unknown
2271,Intapp,SF Bay Area,Legal,0.05,18-05-2020,https://news.bloomberglaw.com/us-law-week/intapp-cuts-5-of-workforce-due-to-coronavirus-crisis,322.5,Private Equity,19-05-2020 04:27,United States,45.0,Unknown
2272,Checkmarx,Tel Aviv,Security,0.07500000000000001,18-05-2020,"https://www.calcalistech.com/ctech/articles/0,7340,L-3824253,00.html",92.0,Acquired,23-05-2020 16:06,Israel,113.33333333333333,Unknown
2273,Datera,SF Bay Area,Infrastructure,0.1,18-05-2020,https://blocksandfiles.com/2020/05/18/datera-funding-round-layoffs/,63.0,Series C,18-05-2020 22:01,United States,181.66666666666666,Unknown
2274,Magicbricks,Noida,Real Estate,0.115,17-05-2020,https://www.livemint.com/companies/start-ups/job-losses-mount-in-small-startups-unicorns-11589738073416.html,300.0,Unknown,19-05-2020 14:44,India,250.0,Unknown
2275,Zomato,Gurugram,Food,0.13,15-05-2020,https://layoffs.fyi/2020/06/18/zomato-layoff-list-continues-trend-of-company-launched-talent-directories/,914.0,Series J,15-05-2020 14:34,India,520.0,Unknown
2276,Lendingkart,Ahmedabad,Finance,0.5,15-05-2020,https://officechai.com/news/lendingkart-lays-off-500-employees-50-workforce-sources/,200.0,Unknown,15-05-2020 15:37,India,500.0,Unknown
2277,Lattice,SF Bay Area,HR,0.1,15-05-2020,LinkedIn,49.0,Series C,29-05-2020 22:26,United States,16.0,Unknown
2278,Masse,New York City,Retail,1.0,15-05-2020,https://shopmasse.com/home/index.html,3.0,Seed,20-05-2020 22:45,United States,83.0,Unknown
2279,Cruise,SF Bay Area,Transportation,0.08,14-05-2020,https://www.theverge.com/2020/5/14/21259001/cruise-gm-layoff-self-driving-unit-recruiting-product-design,5300.0,Acquired,14-05-2020 19:22,United States,150.0,Unknown
2280,Quartz,New York City,Media,0.4,14-05-2020,https://www.nytimes.com/2020/05/14/business/media/quartz-to-lay-off-80-employees.html,2708.0,Acquired,14-05-2020 20:19,United States,80.0,Unknown
2281,Integral Ad Science,New York City,Marketing,0.1,14-05-2020,https://www.wsj.com/articles/ad-verification-firm-integral-ad-science-laying-off-nearly-10-of-workforce-11589481652,116.0,Acquired,14-05-2020 22:15,United States,70.0,Unknown
2282,Ridecell,SF Bay Area,Transportation,0.15,14-05-2020,https://layoffs.fyi/2020/05/19/sf-based-ridecell-laid-off-35-employees-half-of-whom-are-engineers/,73.0,Series B,19-05-2020 06:04,United States,35.0,Unknown
2283,Veem,SF Bay Area,Finance,0.3625,14-05-2020,https://www.economist.com/business/2020/05/16/silicon-valley-in-the-pandemic,69.0,Unknown,15-05-2020 04:00,United States,30.0,Unknown
2284,Sift,SF Bay Area,Security,0.575,14-05-2020,LinkedIn,106.0,Series D,29-05-2020 22:30,United States,243.0,Unknown
2285,Workfront,Salt Lake City,Marketing,0.7875,14-05-2020,LinkedIn,375.0,Series C,14-05-2020 21:56,United States,456.0,Unknown
2286,Deliv,SF Bay Area,Retail,1.0,13-05-2020,https://www.mercurynews.com/2020/05/15/ccalifornia-unemployment-layoff-rock-delivery-startup-ymca-uber-ross-ui-edd-tech-job-economy/,80.0,Series C,07-05-2020 23:15,United States,669.0,Unknown
2287,Mercos,Joinville,Sales,0.4,13-05-2020,https://www.linkedin.com/pulse/decis%C3%A3o-mais-dif%C3%ADcil-dos-%C3%BAltimos-10-anos-tiago-brandes/,2.0,Unknown,13-05-2020 21:39,Brazil,51.0,Unknown
2288,Kickstarter,New York City,Finance,0.18,13-05-2020,https://www.theverge.com/2020/5/13/21257585/kickstarter-layoffs-employees-union-negotiations-severance,10.0,Unknown,13-05-2020 21:38,United States,25.0,Unknown
2289,Intersect,Toronto,Product,0.11,13-05-2020,https://betakit.com/intersect-ceo-departs-company-following-recent-layoffs/,28.0,Acquired,13-05-2020 21:17,Canada,19.0,Unknown
2290,Mode Analytics,SF Bay Area,Data,0.4066666666666667,13-05-2020,https://www.linkedin.com/posts/dereksteer_today-we-made-the-difficult-decision-to-part-activity-6666425220007628800-Nneq/,46.0,Series C,13-05-2020 21:09,United States,17.0,Unknown
2291,BetterCloud,New York City,Security,0.7033333333333334,13-05-2020,LinkedIn,111.0,Series E,14-05-2020 17:55,United States,337.75,Unknown
2292,WeFit,Hanoi,Fitness,1.0,13-05-2020,https://beamstart.com/content/127302/Vietnamese_startup_WeFit_files_for_bankruptcy,1.0,Seed,14-05-2020 00:12,Vietnam,658.5,Unknown
2293,Zymergen ,SF Bay Area,Other,0.1,13-05-2020,LinkedIn,574.0,Series C,29-05-2020 22:27,United States,979.25,Unknown
2294,Stone,Sao Paulo,Finance,0.2,12-05-2020,https://www.reuters.com/article/us-stoneco-layoff/brazilian-card-processor-stoneco-lays-off-20-of-workforce-1300-employees-idUSKBN22O31N,326.5,Post-IPO,13-05-2020 21:12,Brazil,1300.0,Unknown
2295,Zeus Living,SF Bay Area,Real Estate,0.5,12-05-2020,https://www.businessinsider.com/zeus-living-cuts-50-of-staff-after-raising-a-downround-2020-5,79.0,Series B,12-05-2020 23:27,United States,73.0,Unknown
2296,Mixpanel,SF Bay Area,Data,0.19,12-05-2020,https://www.bizjournals.com/sanfrancisco/news/2020/05/12/sf-analytics-company-yc-graduate-cuts-65-obs.html?iana=hpmvp_sfbt_news_headline,77.0,Series B,13-05-2020 21:01,United States,65.0,Unknown
2297,Hireology,Chicago,Recruiting,0.17,12-05-2020,https://www.americaninno.com/chicago/inno-news-chicago/hireology-lays-off-17-of-its-staff/,52.0,Series D,13-05-2020 17:08,United States,36.0,Unknown
2298,Top Hat,Toronto,Education,0.03,12-05-2020,https://betakit.com/top-hat-restructures-makes-staff-reductions-as-covid-19-affects-higher-education/,104.0,Series D,12-05-2020 22:45,Canada,16.0,Unknown
2299,Datto,Norwalk,Infrastructure,0.03,12-05-2020,https://www.channele2e.com/business/talent/data-protection-staff-cuts/,100.0,Acquired,13-05-2020 17:06,United States,30.666666666666664,Unknown
2300,Petal,New York City,Finance,0.03,12-05-2020,https://layoffs.fyi/2020/05/18/credit-card-startup-petal-conducts-layoff/,47.0,Series B,15-05-2020 04:42,United States,45.33333333333333,Unknown
2301,Revolut,London,Finance,0.03,11-05-2020,https://www.fnlondon.com/articles/digital-bank-revolut-just-cut-about-60-workers-as-covid-19-crisis-bites-20200511,837.0,Series D,20-05-2020 03:27,United Kingdom,60.0,Unknown
2302,Cadre,New York City,Real Estate,0.25,11-05-2020,https://layoffs.fyi/2020/05/19/real-estate-investing-startup-cadre-laid-off-28-employees/,133.0,Series C,11-05-2020 22:21,United States,28.0,Unknown
2303,N26,New York City,Finance,0.01,08-05-2020,https://financefwd.com/de/n26-usa-kuendigungen/,782.0,Series D,12-05-2020 15:00,United States,9.0,Unknown
2304,Jump,New York City,Transportation,1.0,07-05-2020,https://www.nytimes.com/2020/05/07/technology/the-results-are-in-for-the-sharing-economy-they-are-ugly.html,11.0,Acquired,08-05-2020 14:37,United States,500.0,Unknown
2305,Glassdoor,SF Bay Area,Recruiting,0.3,07-05-2020,https://www.businessinsider.com/glassdoor-lays-off-300-30-staff-due-to-covid-19-2020-5,204.0,Acquired,07-05-2020 21:09,United States,300.0,Unknown
2306,Numbrs,Zurich,Finance,0.5,07-05-2020,https://financefwd.com/de/finanzierungsrunde-geplatzt-numbrs/,78.0,Series B,08-05-2020 14:05,Switzerland,62.0,Unknown
2307,Flywire,Boston,Finance,0.12,07-05-2020,https://www.americaninno.com/boston/inno-news-boston/fintech-startup-flywire-downsizes-12-percent-of-workforce/,263.0,Series E,07-05-2020 22:51,United States,60.0,Unknown
